filepath,filename,label,folder,sample_rate,duration_s,n_samples,amplitude_max,rms,error
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/asthma/P18WheezingIE_89.wav,P18WheezingIE_89.wav,Asthma,asthma,4000,6.0,24000,0.9999,0.108652,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/asthma/P41WheezingIE_205.wav,P41WheezingIE_205.wav,Asthma,asthma,4000,6.0,24000,0.9999,0.1701,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/asthma/P21WheezingIE_101.wav,P21WheezingIE_101.wav,Asthma,asthma,4000,6.0,24000,0.9999,0.146918,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/asthma/P13WheezingIE_61.wav,P13WheezingIE_61.wav,Asthma,asthma,4000,6.0,24000,0.209,0.054412,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/pneumonia/P29Pneumonia18M.wav,P29Pneumonia18M.wav,Pneumonia,pneumonia,44100,6.0,264600,0.9999,0.305305,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/pneumonia/P32Pneumonia75E.wav,P32Pneumonia75E.wav,Pneumonia,pneumonia,44100,6.0,264600,0.951,0.260193,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/pneumonia/P16Pneumonia56J.wav,P16Pneumonia56J.wav,Pneumonia,pneumonia,44100,6.0,264600,0.5944,0.149783,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/pneumonia/P23Pneumonia60Y.wav,P23Pneumonia60Y.wav,Pneumonia,pneumonia,44100,6.0,264600,0.508,0.123686,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/pneumonia/P43Pneumonia73N.wav,P43Pneumonia73N.wav,Pneumonia,pneumonia,44100,6.0,264600,0.9999,0.232424,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/pneumonia/P28Pneumonia71A.wav,P28Pneumonia71A.wav,Pneumonia,pneumonia,44100,5.14,226667,0.9355,0.25381,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/pneumonia/P7Pneumonia61Q.wav,P7Pneumonia61Q.wav,Pneumonia,pneumonia,44100,6.0,264600,0.4138,0.08902,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/pneumonia/P41Pneumonia72U.wav,P41Pneumonia72U.wav,Pneumonia,pneumonia,4000,6.0,24000,0.2258,0.039486,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/pneumonia/P5Pneumonia21J.wav,P5Pneumonia21J.wav,Pneumonia,pneumonia,44100,6.0,264600,0.223,0.057318,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/pneumonia/P13Pneumonia94T.wav,P13Pneumonia94T.wav,Pneumonia,pneumonia,44100,6.0,264600,0.366,0.094976,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/pneumonia/P16Pneumonia80G.wav,P16Pneumonia80G.wav,Pneumonia,pneumonia,44100,6.0,264600,0.5678,0.152823,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/pneumonia/P25Pneumonia11Z.wav,P25Pneumonia11Z.wav,Pneumonia,pneumonia,44100,6.0,264600,0.196,0.058149,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/pneumonia/P24Pneumonia54A.wav,P24Pneumonia54A.wav,Pneumonia,pneumonia,44100,6.0,264600,0.8853,0.26325,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/pneumonia/P4Pneumonia67J.wav,P4Pneumonia67J.wav,Pneumonia,pneumonia,44100,6.0,264600,0.3145,0.079961,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/pneumonia/P36Pneumonia85U.wav,P36Pneumonia85U.wav,Pneumonia,pneumonia,44100,6.0,264600,0.9382,0.226686,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/pneumonia/P43Pneumonia89T.wav,P43Pneumonia89T.wav,Pneumonia,pneumonia,44100,6.0,264600,0.9999,0.416483,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/pneumonia/P13Pneumonia60R.wav,P13Pneumonia60R.wav,Pneumonia,pneumonia,44100,6.0,264600,0.6992,0.201261,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/pneumonia/P7Pneumonia22X.wav,P7Pneumonia22X.wav,Pneumonia,pneumonia,44100,6.0,264600,0.1971,0.058262,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/pneumonia/P30Pneumonia15J.wav,P30Pneumonia15J.wav,Pneumonia,pneumonia,44100,6.0,264600,0.9496,0.206592,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/pneumonia/P8Pneumonia14Z.wav,P8Pneumonia14Z.wav,Pneumonia,pneumonia,44100,6.0,264600,0.8449,0.204601,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/pneumonia/P32Pneumonia98Y.wav,P32Pneumonia98Y.wav,Pneumonia,pneumonia,44100,6.0,264600,0.6915,0.185666,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/pneumonia/P29Pneumonia14M.wav,P29Pneumonia14M.wav,Pneumonia,pneumonia,44100,6.0,264600,0.9999,0.25629,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/pneumonia/P43Pneumonia53X.wav,P43Pneumonia53X.wav,Pneumonia,pneumonia,44100,6.0,264600,0.9999,0.183343,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/pneumonia/P23Pneumonia40O.wav,P23Pneumonia40O.wav,Pneumonia,pneumonia,44100,6.0,264600,0.5124,0.148336,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/pneumonia/P17Pneumonia49T.wav,P17Pneumonia49T.wav,Pneumonia,pneumonia,44100,6.0,264600,0.9773,0.241976,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/pneumonia/P48Pneumonia82Z.wav,P48Pneumonia82Z.wav,Pneumonia,pneumonia,44100,6.0,264600,0.9999,0.29104,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/pneumonia/P9Pneumonia73J.wav,P9Pneumonia73J.wav,Pneumonia,pneumonia,44100,6.0,264600,0.81,0.180928,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/pneumonia/P27Pneumonia28K.wav,P27Pneumonia28K.wav,Pneumonia,pneumonia,44100,6.0,264600,0.9999,0.293763,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/pneumonia/P14Pneumonia22X.wav,P14Pneumonia22X.wav,Pneumonia,pneumonia,44100,6.0,264600,0.9999,0.243705,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/pneumonia/P28Pneumonia65J.wav,P28Pneumonia65J.wav,Pneumonia,pneumonia,44100,6.0,264600,0.9999,0.281324,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/pneumonia/P47Pneumonia19A.wav,P47Pneumonia19A.wav,Pneumonia,pneumonia,44100,6.0,264600,0.9999,0.370074,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/pneumonia/P38Pneumonia34H.wav,P38Pneumonia34H.wav,Pneumonia,pneumonia,4000,6.0,24000,0.4284,0.080473,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/pneumonia/P12Pneumonia44H.wav,P12Pneumonia44H.wav,Pneumonia,pneumonia,44100,6.0,264600,0.3488,0.045166,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/pneumonia/P23Pneumonia54P.wav,P23Pneumonia54P.wav,Pneumonia,pneumonia,44100,6.0,264600,0.5842,0.149534,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/pneumonia/P11Pneumonia18T.wav,P11Pneumonia18T.wav,Pneumonia,pneumonia,44100,6.0,264600,0.9934,0.160851,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/pneumonia/P18Pneumonia88I.wav,P18Pneumonia88I.wav,Pneumonia,pneumonia,44100,6.0,264600,0.9999,0.240892,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/pneumonia/P17Pneumonia51I.wav,P17Pneumonia51I.wav,Pneumonia,pneumonia,44100,6.0,264600,0.4734,0.145175,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/pneumonia/P10Pneumonia52A.wav,P10Pneumonia52A.wav,Pneumonia,pneumonia,44100,6.0,264600,0.5105,0.105922,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/pneumonia/P20Pneumonia27V.wav,P20Pneumonia27V.wav,Pneumonia,pneumonia,44100,6.0,264600,0.304,0.075385,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/pneumonia/P25Pneumonia30I.wav,P25Pneumonia30I.wav,Pneumonia,pneumonia,44100,6.0,264600,0.4004,0.070646,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/pneumonia/P10Pneumonia73G.wav,P10Pneumonia73G.wav,Pneumonia,pneumonia,44100,6.0,264600,0.3324,0.073523,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/pneumonia/P15Pneumonia12I.wav,P15Pneumonia12I.wav,Pneumonia,pneumonia,44100,6.0,264600,0.4084,0.094901,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/pneumonia/P23Pneumonia97P.wav,P23Pneumonia97P.wav,Pneumonia,pneumonia,44100,6.0,264600,0.4696,0.102305,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/pneumonia/P32Pneumonia59Q.wav,P32Pneumonia59Q.wav,Pneumonia,pneumonia,44100,6.0,264600,0.9999,0.355272,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/pneumonia/P22Pneumonia51X.wav,P22Pneumonia51X.wav,Pneumonia,pneumonia,44100,6.0,264600,0.5426,0.148842,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/pneumonia/P35Pneumonia57I.wav,P35Pneumonia57I.wav,Pneumonia,pneumonia,44100,6.0,264600,0.8269,0.212385,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/pneumonia/P37Pneumonia83S.wav,P37Pneumonia83S.wav,Pneumonia,pneumonia,4000,6.0,24000,0.198,0.044197,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/pneumonia/P25Pneumonia93N.wav,P25Pneumonia93N.wav,Pneumonia,pneumonia,44100,6.0,264600,0.2892,0.06109,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/pneumonia/P11Pneumonia98J.wav,P11Pneumonia98J.wav,Pneumonia,pneumonia,44100,6.0,264600,0.5626,0.157394,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/pneumonia/P1Pneumonia10T.wav,P1Pneumonia10T.wav,Pneumonia,pneumonia,44100,6.0,264600,0.9715,0.27277,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/pneumonia/P23Pneumonia19A.wav,P23Pneumonia19A.wav,Pneumonia,pneumonia,44100,6.0,264600,0.5357,0.13246,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/pneumonia/P8Pneumonia23N.wav,P8Pneumonia23N.wav,Pneumonia,pneumonia,44100,6.0,264600,0.9281,0.21017,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/pneumonia/P38Pneumonia61R.wav,P38Pneumonia61R.wav,Pneumonia,pneumonia,4000,5.184,20736,0.9999,0.122827,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/pneumonia/P9Pneumonia31T.wav,P9Pneumonia31T.wav,Pneumonia,pneumonia,44100,6.0,264600,0.9999,0.374217,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/pneumonia/P31Pneumonia47D.wav,P31Pneumonia47D.wav,Pneumonia,pneumonia,44100,5.212,229867,0.8302,0.17063,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/pneumonia/P18Pneumonia84N.wav,P18Pneumonia84N.wav,Pneumonia,pneumonia,44100,4.545,200427,0.9601,0.233615,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/pneumonia/P41Pneumonia25E.wav,P41Pneumonia25E.wav,Pneumonia,pneumonia,4000,6.0,24000,0.9364,0.102949,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/pneumonia/P13Pneumonia99T.wav,P13Pneumonia99T.wav,Pneumonia,pneumonia,44100,6.0,264600,0.7197,0.169858,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/pneumonia/P7Pneumonia34I.wav,P7Pneumonia34I.wav,Pneumonia,pneumonia,44100,6.0,264600,0.3914,0.101408,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/pneumonia/P45Pneumonia59I.wav,P45Pneumonia59I.wav,Pneumonia,pneumonia,44100,6.0,264600,0.9999,0.391056,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/pneumonia/P39Pneumonia49H.wav,P39Pneumonia49H.wav,Pneumonia,pneumonia,4000,6.0,24000,0.4318,0.042262,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/pneumonia/P6Pneumonia32L.wav,P6Pneumonia32L.wav,Pneumonia,pneumonia,44100,6.0,264600,0.4869,0.08165,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/pneumonia/P4Pneumonia27H.wav,P4Pneumonia27H.wav,Pneumonia,pneumonia,44100,6.0,264600,0.3259,0.084298,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/pneumonia/P42Pneumonia63L.wav,P42Pneumonia63L.wav,Pneumonia,pneumonia,4000,6.0,24000,0.5804,0.052831,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/pneumonia/P39Pneumonia85Q.wav,P39Pneumonia85Q.wav,Pneumonia,pneumonia,4000,6.0,24000,0.8368,0.083835,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/pneumonia/P5Pneumonia38U.wav,P5Pneumonia38U.wav,Pneumonia,pneumonia,44100,6.0,264600,0.1496,0.050143,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/pneumonia/P46Pneumonia49D.wav,P46Pneumonia49D.wav,Pneumonia,pneumonia,44100,5.546,244587,0.9999,0.347553,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/pneumonia/P2Pneumonia36Z.wav,P2Pneumonia36Z.wav,Pneumonia,pneumonia,44100,6.0,264600,0.9999,0.285367,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/pneumonia/P29Pneumonia82U.wav,P29Pneumonia82U.wav,Pneumonia,pneumonia,44100,6.0,264600,0.9999,0.27419,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/pneumonia/P47Pneumonia74Q.wav,P47Pneumonia74Q.wav,Pneumonia,pneumonia,44100,6.0,264600,0.9999,0.384923,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/pneumonia/P34Pneumonia66M.wav,P34Pneumonia66M.wav,Pneumonia,pneumonia,44100,4.675,206187,0.9999,0.281662,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/pneumonia/P13Pneumonia20R.wav,P13Pneumonia20R.wav,Pneumonia,pneumonia,44100,6.0,264600,0.9999,0.207151,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/pneumonia/P5Pneumonia20K.wav,P5Pneumonia20K.wav,Pneumonia,pneumonia,44100,6.0,264600,0.355,0.094872,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/pneumonia/P38Pneumonia41S.wav,P38Pneumonia41S.wav,Pneumonia,pneumonia,4000,6.0,24000,0.1431,0.038205,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/pneumonia/P1Pneumonia93D.wav,P1Pneumonia93D.wav,Pneumonia,pneumonia,44100,6.0,264600,0.9999,0.247084,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/pneumonia/P44Pneumonia65N.wav,P44Pneumonia65N.wav,Pneumonia,pneumonia,44100,5.691,250987,0.9999,0.412961,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/pneumonia/P11Pneumonia41N.wav,P11Pneumonia41N.wav,Pneumonia,pneumonia,44100,6.0,264600,0.6495,0.150231,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/pneumonia/P16Pneumonia42Q.wav,P16Pneumonia42Q.wav,Pneumonia,pneumonia,44100,6.0,264600,0.5359,0.147846,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/pneumonia/P19Pneumonia75B.wav,P19Pneumonia75B.wav,Pneumonia,pneumonia,44100,6.0,264600,0.9999,0.313952,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/pneumonia/P20Pneumonia31P.wav,P20Pneumonia31P.wav,Pneumonia,pneumonia,44100,6.0,264600,0.1866,0.047108,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/pneumonia/P11Pneumonia58A.wav,P11Pneumonia58A.wav,Pneumonia,pneumonia,44100,6.0,264600,0.5264,0.147594,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/pneumonia/P21Pneumonia95A.wav,P21Pneumonia95A.wav,Pneumonia,pneumonia,44100,6.0,264600,0.4155,0.066717,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/pneumonia/P7Pneumonia76F.wav,P7Pneumonia76F.wav,Pneumonia,pneumonia,44100,6.0,264600,0.9999,0.09866,
/Users/eliekanga/.cache/kagglehub/datasets/mohammedtawfikmusaed/asthma-detection-dataset-version-2/versions/1/Asthma Detection Dataset Version 2/Asthma Detection Dataset Version 2/pneumonia/P47Pneumonia98K.wav,P47Pneumonia98K.wav,Pneumonia,pneumonia,44100,6.0,264600,0.9999,0.354208,
